name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	county	gbifID	language	type	preparations	catalogNumber	institutionCode	identifier	higherGeography	nomenclaturalCode	verbatimEventDate	endDayOfYear	georeferenceVerificationStatus	locality	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	startDayOfYear	occurrenceRemarks	accessRights	bibliographicCitation	higherClassification	lifeStage	dateIdentified	coordinateUncertaintyInMeters	elevation	habitat	dynamicProperties	taxonID	rights	identificationRemarks	reproductiveCondition	identifiedBy	identificationReferences	http://unknown.org/recordId	identificationQualifier	ownerInstitutionCode	http://unknown.org/recordEnteredBy	collectionID	georeferenceSources	individualCount	elevationAccuracy	identificationVerificationStatus	eventRemarks	locationAccordingTo	locationRemarks	eventTime	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	verbatimCoordinateSystem	organismID	previousIdentifications	infraspecificEpithet	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	fieldNumber	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	datasetID	parentNameUsage	identificationID	samplingProtocol	associatedOccurrences	collectionKey	verbatimElevation	associatedSequences	georeferenceRemarks	namePublishedIn	disposition	originalNameUsage	fieldNotes	municipality	associatedReferences	taxonRemarks	informationWithheld	typifiedName	typeStatus	higherGeographyID	occID
Peromyscus californicus (Gambel, 1848)	-116.80043	33.63718	gass84,gdativ,incomis	gbif	2381409495	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.808+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2013	12	13	2013-12-13	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.808+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25449	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381409495	en	PhysicalObject	skin & skull	25449	SDNHM	urn:catalog:SDNHM:Mammals:25449	| USA | California | Riverside |  |  |  |	ICZN	12/13/2013	347	requires verification	Bautista Canyon, 0.7 mi. SE mouth of Horse Creek	Mammals	USA | California | Riverside | Bautista Canyon, 0.7 mi. SE mouth of Horse Creek	urn:catalog:SDNHM:Mammals:25449	S. Tremor	VV 12	347	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25449. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12
Peromyscus californicus (Gambel, 1848)	-116.79733	33.6361	gass84,gdativ,incomis	gbif	2381410145	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.803+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2013	12	11	2013-12-11	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.803+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25457	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381410145	en	PhysicalObject	skin & skull	25457	SDNHM	urn:catalog:SDNHM:Mammals:25457	| USA | California | Riverside |  |  |  |	ICZN	12/11/2013	345	requires verification	Bautista Canyon, 0.9 mi. SE mouth of Horse Creek	Mammals	USA | California | Riverside | Bautista Canyon, 0.9 mi. SE mouth of Horse Creek	urn:catalog:SDNHM:Mammals:25457	A. Harper, S. Tremor	VV 09	345	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25457. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
Peromyscus californicus (Gambel, 1848)	-116.80052	33.63698	gass84,gdativ,incomis	gbif	2381410184	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.803+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2013	12	10	2013-12-10	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.803+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25454	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381410184	en	PhysicalObject	skin & skull	25454	SDNHM	urn:catalog:SDNHM:Mammals:25454	| USA | California | Riverside |  |  |  |	ICZN	12/10/2013	344	requires verification	Bautista Canyon, 0.7 mi. SE mouth of Horse Creek	Mammals	USA | California | Riverside | Bautista Canyon, 0.7 mi. SE mouth of Horse Creek	urn:catalog:SDNHM:Mammals:25454	S. Tremor	VV 03	344	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25454. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14
Peromyscus californicus (Gambel, 1848)	-116.6781	33.66112	gass84,gdativ,incomis	gbif	2381409880	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.597+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	3	27	2012-03-27	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.597+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25180	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381409880	en	PhysicalObject	skin & skull	25180	SDNHM	urn:catalog:SDNHM:Mammals:25180	| USA | California | Riverside |  |  |  |	ICZN	3/27/2012	87	requires verification	Lake Hemet, SE corner, 0.4 mi. W sewage-disposal ponds	Mammals	USA | California | Riverside | Lake Hemet, SE corner, 0.4 mi. W sewage-disposal ponds	urn:catalog:SDNHM:Mammals:25180	S. Tremor	LH 40	87	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25180. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15
Peromyscus californicus (Gambel, 1848)	-116.67803	33.66112	gass84,gdativ,incomis	gbif	2381410297	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.669+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	3	27	2012-03-27	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.669+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25042	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381410297	en	PhysicalObject	skin & skull	25042	SDNHM	urn:catalog:SDNHM:Mammals:25042	| USA | California | Riverside |  |  |  |	ICZN	3/27/2012	87	requires verification	Lake Hemet, SE corner, 0.4 mi. W sewage-disposal ponds	Mammals	USA | California | Riverside | Lake Hemet, SE corner, 0.4 mi. W sewage-disposal ponds	urn:catalog:SDNHM:Mammals:25042	S. Tremor	LH 28	87	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25042. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16
Peromyscus californicus (Gambel, 1848)	-116.42894	33.61695	gass84,gdativ,incomis	gbif	2381410424	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.637+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	3	6	2012-03-06	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.637+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25050	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381410424	en	PhysicalObject	skin & skull	25050	SDNHM	urn:catalog:SDNHM:Mammals:25050	| USA | California | Riverside |  |  |  |	ICZN	3/6/2012	66	requires verification	0.2 mi. SW Dos Palmas Spring	Mammals	USA | California | Riverside | 0.2 mi. SW Dos Palmas Spring	urn:catalog:SDNHM:Mammals:25050	S. Tremor, T. Myers	DP 28	66	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25050. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17
Peromyscus californicus (Gambel, 1848)	-116.62225	33.64249	gass84,gdativ,incomis	gbif	2381410435	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.669+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	3	28	2012-03-28	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.669+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25044	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381410435	en	PhysicalObject	skin & skull	25044	SDNHM	urn:catalog:SDNHM:Mammals:25044	| USA | California | Riverside |  |  |  |	ICZN	3/28/2012	88	requires verification	Garner Valley, Quinn Flat, 1.8 mi. N Kenworthy Fire Station	Mammals	USA | California | Riverside | Garner Valley, Quinn Flat, 1.8 mi. N Kenworthy Fire Station	urn:catalog:SDNHM:Mammals:25044	A. Harper	Ken 14	88	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25044. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18
Peromyscus californicus (Gambel, 1848)	-116.63611	33.63338	gass84,gdativ,incomis	gbif	2381410522	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.669+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	3	28	2012-03-28	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.669+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25043	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381410522	en	PhysicalObject	skin & skull	25043	SDNHM	urn:catalog:SDNHM:Mammals:25043	| USA | California | Riverside |  |  |  |	ICZN	3/28/2012	88	requires verification	Garner Valley, 1.4 mi. NW Kenworthy Fire Station	Mammals	USA | California | Riverside | Garner Valley, 1.4 mi. NW Kenworthy Fire Station	urn:catalog:SDNHM:Mammals:25043	T. Myers	Ken 15	88	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25043. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19
Peromyscus californicus (Gambel, 1848)	-116.68105	33.88247	gass84,gdativ,incomis	gbif	2381409875	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.581+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	5	23	2012-05-23	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.581+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25228	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381409875	en	PhysicalObject	skin & skull	25228	SDNHM	urn:catalog:SDNHM:Mammals:25228	| USA | California | Riverside |  |  |  |	ICZN	5/23/2012	144	requires verification	Snow Canyon, 0,8 mi. N gauging station	Mammals	USA | California | Riverside | Snow Canyon, 0,8 mi. N gauging station	urn:catalog:SDNHM:Mammals:25228	S. Tremor	SC 31	144	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25228. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20
Peromyscus californicus (Gambel, 1848)	-118.38717	34.66269	txmathi,osiic,incomis,inmafu	gbif	1145807710	Peromyscus californicus (Gambel, 1848)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07.414+00:00	2021-05-29T00:55:57.083+00:00	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	6	30	2012-06-30	2021-05-18T10:50:00.006+00:00	2021-05-29T00:55:57.083+00:00	http://arctos.database.museum/guid/MVZ:Mamm:228051	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	Los Angeles County	1145807710	en	PhysicalObject	skin; skull; tissue (frozen); tissue (frozen) sample	MVZ:Mamm:228051	MVZ	http://arctos.database.museum/guid/MVZ:Mamm:228051?seid=1849975	North America, United States, California, Los Angeles County	ICZN	30 June 2012	182	verified and locked	Elizabeth Lake, E end	Mammal specimens	Elizabeth Lake, E end, Los Angeles County, California	http://arctos.database.museum/guid/MVZ:Mamm:228051?seid=1849975	Collector(s): Christopher J. Conroy	collector number=2911	NA	DIT	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus, Peromyscus californicus,	NA	2012-06-30T00:00:00	30	1000	NA	sex=female;total length=250 mm;tail length=140 mm;hind foot with claw=24 mm;ear from notch=25 mm;weight=36 g;reproductive data=Ut. scars 2L, 3R	NA	NA	Former nature_of_id: expert.	NA	Christopher J. Conroy	NA	NA	A	NA	NA	28	GPS	1	0	features	Former verification status: verified by curator.	Christopher J. Conroy	Error determined on Google Earth from extent of traps.	2012-06-30	2911	2012-06-30 00:00:00	Christopher J. Conroy	not recorded	decimal degrees	http://arctos.database.museum/guid/MVZ:Mamm:228051	"[{""scientific_name"":""Peromyscus californicus insignis"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2012-06-30"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: expert."",""idby"":""Christopher J. Conroy"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21
Peromyscus californicus (Gambel, 1848)	-116.9045	33.89028	gass84,gdativ,incomis	gbif	2381409142	Peromyscus californicus (Gambel, 1848)	a9ae9ece-e753-4fb9-8595-a37d0f5aa59c	8a471700-4ce8-11db-b80e-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-26T02:13:48.656+00:00	2021-03-30T12:20:16.598+00:00	56	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	2012	7	25	2012-07-25	2020-11-12T00:00:00.000+00:00	2021-03-30T12:20:16.598+00:00	http://portal.vertnet.org/o/sdnhm/mammals?id=urn-catalog-sdnhm-mammals-25178	http://creativecommons.org/publicdomain/zero/1.0/legalcode	52ed0034-fd58-4f17-95e5-d565fc9f068e	FALSE	WGS84	Mammalia	US	United States of America	http://grbio.org/cool/4ksk-xsw5	Riverside	2381409142	en	PhysicalObject	skin & skull	25178	SDNHM	urn:catalog:SDNHM:Mammals:25178	| USA | California | Riverside |  |  |  |	ICZN	7/25/2012	207	requires verification	2.9 mi. SSW Banning	Mammals	USA | California | Riverside | 2.9 mi. SSW Banning	urn:catalog:SDNHM:Mammals:25178	S. Tremor	Ban 14	207	skin & skull	http://vertnet.org/resources/norms.html	urn:catalog:SDNHM:Mammals:25178. http://ipt.vertnet.org:8080/ipt/manage/resource.do?r=sdnhm-mammals.	Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22
