name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	dateIdentified	coordinateUncertaintyInMeters	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	habitat	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identificationRemarks	identifiedBy	identifier	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	samplingProtocol	accessRights	higherClassification	collectionID	georeferenceSources	establishmentMeans	iucnRedListCategory	startDayOfYear	occurrenceRemarks	bibliographicCitation	individualCount	eventRemarks	recordNumber	elevation	elevationAccuracy	locationRemarks	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	taxonID	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	ownerInstitutionCode	datasetID	parentNameUsage	identificationID	lifeStage	collectionKey	verbatimElevation	reproductiveCondition	georeferenceRemarks	fieldNumber	namePublishedIn	associatedSequences	disposition	island	typeStatus	higherGeographyID	occID
Sorex ornatus salicornicus von Bloeker, 1932	-117.890816	33.62551	cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano	gbif	1897613849	Sorex ornatus salicornicus von Bloeker, 1932	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	6163341	1	44	359	803	5534	2435935	2436078	6163341	Sorex ornatus salicornicus von Bloeker, 1932	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	salicornicus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1933	6	18	1933-06-18	2019-12-18T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	NA	558	Modelo Distribución: 1	NO DISPONIBLE	NA	1897613849	es	Event	NA	NA	63323	MVZ-UCB	NA	NA	NO DISPONIBLE	urn:catalog:MVZ-UCB:MVZ:63323:6e05568b97923e5dbb96e0f253e781ee	NA	NA	NA	NA	NA	NA	NA	NA	S Side Newport Bay, 1 Mi Above Coast Hwy.	grados minutos segundos	MVZ	NA	urn:catalog:MVZ-UCB:MVZ:63323:6e05568b97923e5dbb96e0f253e781ee	Frank W. Gorham	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	2563	NA	NA	NA	169	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1932	a60015ad4e296a5122b5a4913239250d	NA	ITIS Global	Sorex ornatus subsp. salicornicus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	2445	Museum of Vertebrate Zoology, University of California, Berkeley	6e05568b97923e5dbb96e0f253e781ee	Sorex	7984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	522
Sorex ornatus californicus Merriam, 1895	-121.86153000761985	37.98725214827291	cdrep,cdround,osiic,incomis,inmafu	gbif	1145852696	Sorex ornatus californicus Merriam, 1895	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:59Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	8914225	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	californicus	SUBSPECIES	SYNONYM	1999-01-27T00:00:00Z	3771	NORTH_AMERICA	California	1933	10	23	1933-10-23	2021-05-17T04:30:00Z	2021-05-29T00:55:59Z	http://arctos.database.museum/guid/MVZ:Mamm:59787	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=female	Contra Costa County	unknown	1145852696	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:59787	MVZ	1933-10-23	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:59787?seid=945807	2002-04-05 00:00:00	North America, United States, California, Contra Costa County	ICZN	23 Oct 1933	Tamrya D. d'Artenay	MaNIS georeferencing guidelines	296	unverified	2 mi N Somersville	decimal degrees	Mammal specimens	2 mi N Somersville	http://arctos.database.museum/guid/MVZ:Mamm:59787?seid=945807	Collector(s): Seth B. Benson; Ward C. Russell	collector number=3333	http://arctos.database.museum/guid/MVZ:Mamm:59787	"[{""scientific_name"":""Sorex ornatus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	1	NA	3333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	523
Sorex ornatus ornatus	-118.49498021783258	35.42763853587132	cdrep,cdround,osiic,incomis,inmafu	gbif	1145852834	Sorex ornatus ornatus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:59Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	7937	NORTH_AMERICA	California	1933	10	13	1933-10-13	2021-05-12T04:40:00Z	2021-05-29T00:55:59Z	http://arctos.database.museum/guid/MVZ:Mamm:59951	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=male	Kern County	unknown	1145852834	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:59951	MVZ	1933-10-13	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:59951?seid=762257	2002-02-20 00:00:00	North America, United States, California, Kern County	ICZN	13 Oct 1933	Tamrya D. d'Artenay	MaNIS georeferencing guidelines	286	unverified	Thompson Canyon, Walker Basin	decimal degrees	Mammal specimens	Thompson Canyon, Walker Basin	http://arctos.database.museum/guid/MVZ:Mamm:59951?seid=762257	Collector(s): D. S. MacKaye	collector number=200	http://arctos.database.museum/guid/MVZ:Mamm:59951	"[{""scientific_name"":""Sorex ornatus ornatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	1	NA	200	1250	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	524
Sorex ornatus ornatus	-118.49432	35.42771	cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano	gbif	1897612069	Sorex ornatus ornatus	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1933	10	13	1933-10-13	2019-09-21T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	NA	558	Modelo Distribución: 1	NO DISPONIBLE	NA	1897612069	es	Event	NA	NA	59951	MVZ-UCB	NA	NA	NO DISPONIBLE	urn:catalog:MVZ-UCB:MVZ:59951:d29f1412cf1b58f9980abfd8b2267285	NA	NA	NA	NA	NA	NA	NA	NA	Thompson Canyon, Walker Basin	grados minutos segundos	MVZ	NA	urn:catalog:MVZ-UCB:MVZ:59951:d29f1412cf1b58f9980abfd8b2267285	D. S. Mackaye	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	2563	NA	NA	NA	286	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1895	80ec160beba54fc6e0cfa43a1033ea5a	musaraña adornada	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sorex ornatus subsp. ornatus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	2798	Museum of Vertebrate Zoology, University of California, Berkeley	d29f1412cf1b58f9980abfd8b2267285	Sorex	7947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	525
Sorex ornatus ornatus	-118.55426109420361	35.38182828850637	cdrep,osiic,incomis,inmafu	gbif	1145852845	Sorex ornatus ornatus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:49Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	1000	NORTH_AMERICA	California	1933	11	20	1933-11-20	2021-05-13T21:50:00Z	2021-05-29T00:55:49Z	http://arctos.database.museum/guid/MVZ:Mamm:59961	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	TRUE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=female	Kern County	unknown	1145852845	en	PhysicalObject	skull; skin, study	James L. Patton	MVZ:Mamm:59961	MVZ	1933-11-20	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:59961?seid=131951	2000-08-22 00:00:00	North America, United States, California, Kern County	ICZN	20 Nov 1933	James L. Patton	not recorded	324	unverified	Rankin Ranch, Walker Basin	decimal degrees	Mammal specimens	Rankin Ranch, Walker Basin	http://arctos.database.museum/guid/MVZ:Mamm:59961?seid=131951	Collector(s): Raymond M. Gilmore; D. S. MacKaye	collector number=393	http://arctos.database.museum/guid/MVZ:Mamm:59961	"[{""scientific_name"":""Sorex ornatus ornatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Topozone USGS 1:25000	NA	NA	NA	NA	NA	1	NA	393	1006	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	526
Sorex ornatus ornatus	-118.2106530155558	35.3699310690399	cdrep,osiic,incomis,inmafu	gbif	1145852905	Sorex ornatus ornatus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:49Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	1000	NORTH_AMERICA	California	1933	11	26	1933-11-26	2021-01-06T16:26:12Z	2021-05-29T00:55:49Z	http://arctos.database.museum/guid/MVZ:Mamm:59962	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=female	Kern County	unknown	1145852905	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:59962	MVZ	1933-11-26	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:59962?seid=557796	2002-02-20 00:00:00	North America, United States, California, Kern County	ICZN	26 Nov 1933	Tamrya D. d'Artenay	not recorded	330	unverified	2 mi N Sorrell Ranch, Kelso Valley	decimal degrees	Mammal specimens	2 mi N Sorrell Ranch, Kelso Valley	http://arctos.database.museum/guid/MVZ:Mamm:59962?seid=557796	Collector(s): Raymond M. Gilmore	collector number=3269	http://arctos.database.museum/guid/MVZ:Mamm:59962	"[{""scientific_name"":""Sorex ornatus ornatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Topozone USGS 1:25000	NA	NA	NA	NA	NA	1	NA	3269	1372	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	527
Sorex ornatus ornatus	-118.5450509433399	35.38757420670121	cdrep,cdround,osiic,incomis,inmafu	gbif	1145852931	Sorex ornatus ornatus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:04Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	402	NORTH_AMERICA	California	1933	11	7	1933-11-07	2020-08-23T12:33:00Z	2021-05-29T00:56:04Z	http://arctos.database.museum/guid/MVZ:Mamm:59955	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	NA	MVZ	sex=male	Kern County	unknown	1145852931	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:59955	MVZ	1933-11-07	Former nature_of_id: legacy.	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:59955?seid=1622776	2002-02-20 00:00:00	North America, United States, California, Kern County	ICZN	7 Nov 1933	Tamrya D. d'Artenay	not recorded	311	unverified	SW part of Walker Basin	decimal degrees	Mammal specimens	SW Part of Walker Basin	http://arctos.database.museum/guid/MVZ:Mamm:59955?seid=1622776	Collector(s): Raymond M. Gilmore	collector number=3135	http://arctos.database.museum/guid/MVZ:Mamm:59955	"[{""scientific_name"":""Sorex ornatus ornatus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Soricidae, Soricinae, Soricini, Sorex, Otisorex, Sorex ornatus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	1	NA	3135	1021	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	528
Sorex ornatus ornatus	-118.5536	35.3819	cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano	gbif	1897611756	Sorex ornatus ornatus	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1933	11	20	1933-11-20	2019-09-21T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	TRUE	WGS84	Mammalia	US	United States of America	NA	558	Modelo Distribución: 1	NO DISPONIBLE	NA	1897611756	es	Event	NA	NA	59961	MVZ-UCB	NA	NA	NO DISPONIBLE	urn:catalog:MVZ-UCB:MVZ:59961:16767e247fbeb04f9ea21b0ab92c5efc	NA	NA	NA	NA	NA	NA	NA	NA	Rankin Ranch, Walker Basin	grados minutos segundos	MVZ	NA	urn:catalog:MVZ-UCB:MVZ:59961:16767e247fbeb04f9ea21b0ab92c5efc	D. S. Mackaye, Raymond M. Gilmore	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	2563	NA	NA	NA	324	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1895	80ec160beba54fc6e0cfa43a1033ea5a	musaraña adornada	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sorex ornatus subsp. ornatus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	2374	Museum of Vertebrate Zoology, University of California, Berkeley	16767e247fbeb04f9ea21b0ab92c5efc	Sorex	7957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	529
Sorex ornatus ornatus	-118.54439	35.387646	cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano	gbif	1897611833	Sorex ornatus ornatus	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1933	11	7	1933-11-07	2019-09-21T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	NA	558	Modelo Distribución: 1	NO DISPONIBLE	NA	1897611833	es	Event	NA	NA	59955	MVZ-UCB	NA	NA	NO DISPONIBLE	urn:catalog:MVZ-UCB:MVZ:59955:346a70045caca171b35b1865fa22f4ed	NA	NA	NA	NA	NA	NA	NA	NA	Sw Part Of Walker Basin	grados minutos segundos	MVZ	NA	urn:catalog:MVZ-UCB:MVZ:59955:346a70045caca171b35b1865fa22f4ed	Raymond M. Gilmore	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	2563	NA	NA	NA	311	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1895	80ec160beba54fc6e0cfa43a1033ea5a	musaraña adornada	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sorex ornatus subsp. ornatus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	2749	Museum of Vertebrate Zoology, University of California, Berkeley	346a70045caca171b35b1865fa22f4ed	Sorex	7951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	530
Sorex ornatus ornatus	-118.21	35.37	cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano	gbif	1897612091	Sorex ornatus ornatus	4a3421d3-e83f-4d30-b0b9-6658c9f047b6	ff90b050-c256-11db-b71b-b8a03c50a862	e081c7d7-2dab-42fd-94c4-9f275767fe7d	MX	DWC_ARCHIVE	2021-03-26T09:04:37Z	2021-03-30T10:23:01Z	85	ff90b050-c256-11db-b71b-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	NA	7059216	1	44	359	803	5534	2435935	2436078	7059216	Sorex ornatus ornatus	Animalia	Chordata	Soricomorpha	Soricidae	Sorex	Sorex ornatus	Sorex	ornatus	ornatus	SUBSPECIES	ACCEPTED	NA	NA	NA	California	1933	11	26	1933-11-26	2019-09-21T00:00:00Z	2021-03-30T10:23:01Z	NA	http://creativecommons.org/licenses/by/4.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	NA	558	Modelo Distribución: 1	NO DISPONIBLE	NA	1897612091	es	Event	NA	NA	59962	MVZ-UCB	NA	NA	NO DISPONIBLE	urn:catalog:MVZ-UCB:MVZ:59962:b050aef992a8db4ab765e11410f0cb9a	NA	NA	NA	NA	NA	NA	NA	NA	2 Mi N Sorrell Ranch, Kelso Valley	grados minutos segundos	MVZ	NA	urn:catalog:MVZ-UCB:MVZ:59962:b050aef992a8db4ab765e11410f0cb9a	Raymond M. Gilmore	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Soricomorpha; Soricidae; Sorex; ornatus	2563	NA	NA	NA	330	NA	Sánchez-Cordero V. y L. Guevara. 2016. Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae). Instituto de Biología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto JM044. Ciudad de México	1	NA	NA	0	0	NA	SNIB-JM044-JM0441505F_SIB2016.10.19-ND	0	0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	1895	80ec160beba54fc6e0cfa43a1033ea5a	musaraña adornada	Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014	Sorex ornatus subsp. ornatus	Modelado de la distribución potencial de las musarañas (Mammalia, Soricidae)	303	Museum of Vertebrate Zoology, University of California, Berkeley	b050aef992a8db4ab765e11410f0cb9a	Sorex	7958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	531
